risk_profile_id,account_id,risk_level,risk_score,chargeback_rate,refund_rate,risk_surcharge_rate,assessed_at
2839,2839,low,0.0279,0.001689,0.004025,0.0,2022-04-16 22:22:53
2840,2840,high,0.2607,0.0156,0.054371,0.004,2024-02-17 07:18:40
2841,2841,medium,0.2065,0.0113,0.035768,0.0015,2024-12-02 20:41:12
2842,2842,low,0.0987,0.00548,0.016609,0.0,2024-09-18 02:10:42
2843,2843,medium,0.1648,0.008604,0.022973,0.0015,2023-09-03 05:27:54
2844,2844,low,0.1134,0.005228,0.024434,0.0,2022-09-22 21:19:44
2845,2845,medium,0.2496,0.01236,0.045887,0.0015,2025-06-27 04:13:59
2846,2846,medium,0.2115,0.014832,0.023746,0.0015,2025-02-16 12:00:07
2847,2847,medium,0.1837,0.009245,0.019406,0.0015,2024-04-17 12:26:24
2848,2848,medium,0.1714,0.011217,0.029826,0.0015,2022-04-29 16:33:21
2849,2849,high,0.2682,0.015958,0.03548,0.004,2022-02-18 02:53:52
2850,2850,medium,0.1358,0.00597,0.015342,0.0015,2023-03-08 05:18:15
2851,2851,medium,0.1524,0.006271,0.028615,0.0015,2022-08-04 11:48:22
2852,2852,low,0.1281,0.005113,0.026112,0.0,2025-03-22 23:14:18
2853,2853,medium,0.1404,0.007696,0.021609,0.0015,2022-10-09 13:28:31
2854,2854,medium,0.1724,0.007437,0.023498,0.0015,2023-01-22 15:59:37
2855,2855,low,0.1014,0.004601,0.011793,0.0,2025-08-27 19:21:54
2856,2856,low,0.1244,0.008521,0.022553,0.0,2025-01-24 09:06:39
2857,2857,medium,0.1465,0.007988,0.014889,0.0015,2022-10-27 04:29:49
2858,2858,medium,0.16,0.007731,0.029097,0.0015,2023-06-09 16:29:13
2859,2859,low,0.0782,0.003316,0.016786,0.0,2023-12-07 13:17:25
2860,2860,low,0.1279,0.006715,0.018777,0.0,2024-06-27 17:19:20
2861,2861,low,0.1159,0.005278,0.021706,0.0,2025-07-04 16:33:39
2862,2862,medium,0.1935,0.007075,0.020659,0.0015,2025-04-06 16:48:07
2863,2863,medium,0.176,0.012266,0.024803,0.0015,2025-08-29 19:11:30
2864,2864,high,0.2778,0.016044,0.043017,0.004,2022-02-25 14:28:09
2865,2865,medium,0.1378,0.009405,0.024454,0.0015,2022-11-20 08:11:08
2866,2866,medium,0.1434,0.009265,0.019494,0.0015,2024-02-10 04:27:22
2867,2867,medium,0.1512,0.00538,0.026869,0.0015,2022-03-09 04:37:49
2868,2868,low,0.0986,0.006028,0.018419,0.0,2023-05-02 02:34:20
2869,2869,medium,0.1985,0.008061,0.023542,0.0015,2022-07-30 03:03:19
2870,2870,low,0.0619,0.002346,0.012447,0.0,2025-06-30 05:37:37
2871,2871,medium,0.1857,0.006716,0.033837,0.0015,2022-03-28 15:12:02
2872,2872,medium,0.1339,0.009212,0.029306,0.0015,2022-07-23 00:24:37
2873,2873,low,0.0558,0.003229,0.010791,0.0,2022-09-24 22:19:08
2874,2874,medium,0.2126,0.014013,0.040684,0.0015,2022-07-23 06:38:22
2875,2875,low,0.1181,0.007148,0.012074,0.0,2024-02-17 19:16:51
2876,2876,low,0.0249,0.001011,0.003757,0.0,2023-05-14 10:15:35
2877,2877,medium,0.2162,0.012823,0.029613,0.0015,2025-06-02 05:31:07
2878,2878,low,0.0885,0.003494,0.01707,0.0,2022-12-23 19:10:41
2879,2879,high,0.319,0.011837,0.057099,0.004,2024-01-05 21:58:13
2880,2880,low,0.1018,0.004951,0.016427,0.0,2024-06-22 00:03:52
2881,2881,high,0.2553,0.009955,0.03665,0.004,2024-05-06 08:29:20
2882,2882,medium,0.1542,0.009752,0.017277,0.0015,2024-12-25 10:50:23
2883,2883,medium,0.2132,0.012625,0.029326,0.0015,2022-10-04 03:42:20
2884,2884,medium,0.1438,0.008962,0.024794,0.0015,2023-11-26 04:47:59
2885,2885,medium,0.1388,0.009897,0.018781,0.0015,2024-12-31 04:45:41
2886,2886,medium,0.1572,0.007784,0.017902,0.0015,2025-03-26 14:33:04
2887,2887,high,0.2565,0.014706,0.026126,0.004,2024-04-25 03:14:43
2888,2888,medium,0.1713,0.008558,0.035795,0.0015,2024-06-10 18:53:45
2889,2889,low,0.0655,0.002658,0.008298,0.0,2025-03-28 03:20:25
2890,2890,high,0.2808,0.019282,0.059513,0.004,2024-05-04 19:46:28
2891,2891,medium,0.2152,0.012461,0.022104,0.0015,2025-07-22 00:25:00
2892,2892,low,0.1252,0.007505,0.018934,0.0,2022-06-24 13:09:33
2893,2893,medium,0.1882,0.008532,0.029996,0.0015,2023-04-21 22:16:41
2894,2894,high,0.2541,0.017307,0.037433,0.004,2022-06-03 11:09:45
2895,2895,low,0.1094,0.00606,0.01223,0.0,2022-05-04 21:53:29
2896,2896,medium,0.1818,0.006867,0.037289,0.0015,2023-10-08 14:46:20
2897,2897,medium,0.1333,0.006374,0.028024,0.0015,2022-11-06 01:41:58
2898,2898,low,0.0674,0.003585,0.012844,0.0,2023-07-11 23:47:09
2899,2899,medium,0.1996,0.009652,0.022545,0.0015,2023-08-22 23:12:51
2900,2900,high,0.2503,0.009909,0.032598,0.004,2024-04-29 10:09:43
2901,2901,low,0.082,0.003936,0.0111,0.0,2025-07-17 17:00:50
2902,2902,high,0.2792,0.009804,0.059547,0.004,2025-03-07 23:05:58
2903,2903,medium,0.2178,0.009469,0.04269,0.0015,2023-06-02 12:40:05
2904,2904,low,0.1246,0.007544,0.018976,0.0,2023-03-22 09:36:06
2905,2905,medium,0.2181,0.012341,0.034998,0.0015,2024-11-20 10:01:34
2906,2906,medium,0.1369,0.006846,0.02679,0.0015,2022-06-19 03:45:06
2907,2907,low,0.124,0.009099,0.013323,0.0,2024-01-10 08:55:50
2908,2908,low,0.1201,0.004425,0.017671,0.0,2023-08-02 16:28:32
2909,2909,high,0.2506,0.015185,0.026609,0.004,2022-09-08 01:58:39
2910,2910,low,0.0579,0.003467,0.012136,0.0,2024-04-23 07:14:50
2911,2911,medium,0.2445,0.013651,0.037407,0.0015,2023-03-15 18:20:33
2912,2912,low,0.01,0.000455,0.001215,0.0,2022-09-11 21:34:39
2913,2913,high,0.3384,0.018669,0.073609,0.004,2024-06-12 13:35:45
2914,2914,low,0.1086,0.005843,0.022294,0.0,2022-08-27 07:16:24
2915,2915,medium,0.1605,0.006554,0.025835,0.0015,2024-07-09 11:07:21
2916,2916,low,0.0499,0.002217,0.010516,0.0,2022-08-10 17:52:02
2917,2917,medium,0.223,0.011705,0.027182,0.0015,2023-08-18 18:01:55
2918,2918,medium,0.2431,0.012128,0.046621,0.0015,2025-01-10 08:01:28
2919,2919,medium,0.2123,0.008536,0.040937,0.0015,2022-11-09 18:53:32
2920,2920,medium,0.1454,0.006476,0.02488,0.0015,2024-11-16 02:45:26
2921,2921,high,0.2525,0.014816,0.037272,0.004,2024-09-14 13:38:36
2922,2922,low,0.0362,0.002287,0.004842,0.0,2025-05-19 20:02:13
2923,2923,medium,0.2062,0.013413,0.036537,0.0015,2022-08-20 00:26:22
2924,2924,low,0.0565,0.003194,0.007832,0.0,2024-09-05 06:42:11
2925,2925,low,0.0275,0.001024,0.003183,0.0,2025-07-05 08:44:21
2926,2926,high,0.2613,0.011562,0.052872,0.004,2024-11-09 19:25:48
2927,2927,low,0.0242,0.001552,0.004742,0.0,2022-09-15 01:15:01
2928,2928,low,0.0853,0.003971,0.011579,0.0,2025-01-29 17:11:55
2929,2929,medium,0.1642,0.010146,0.016572,0.0015,2022-05-27 19:16:46
2930,2930,low,0.0742,0.004518,0.009538,0.0,2024-03-16 12:56:06
2931,2931,high,0.3424,0.019051,0.057512,0.004,2023-11-12 18:46:09
2932,2932,medium,0.1608,0.007612,0.029347,0.0015,2023-12-28 12:24:00
2933,2933,low,0.0824,0.003147,0.012233,0.0,2023-12-12 17:51:08
2934,2934,high,0.3066,0.019674,0.062199,0.004,2022-02-13 01:26:34
2935,2935,high,0.2594,0.011644,0.034086,0.004,2023-11-27 04:59:23
2936,2936,low,0.0452,0.002093,0.009634,0.0,2025-07-05 11:11:31
2937,2937,low,0.129,0.005147,0.022923,0.0,2023-08-21 08:40:01
2938,2938,low,0.0447,0.002869,0.008498,0.0,2023-01-14 19:36:32
2939,2939,high,0.2982,0.021886,0.049145,0.004,2025-09-22 21:45:45
2940,2940,low,0.0916,0.004973,0.020157,0.0,2022-05-16 10:07:10
2941,2941,medium,0.1573,0.007781,0.018834,0.0015,2023-10-28 05:33:54
2942,2942,medium,0.2116,0.011776,0.032689,0.0015,2023-12-03 05:36:42
2943,2943,medium,0.1858,0.009411,0.024462,0.0015,2023-10-16 19:56:31
2944,2944,low,0.0238,0.001125,0.003147,0.0,2025-06-14 22:06:24
2945,2945,medium,0.1995,0.014735,0.039391,0.0015,2023-07-31 23:25:24
2946,2946,medium,0.2363,0.01711,0.039883,0.0015,2025-08-24 11:26:23
2947,2947,low,0.1151,0.006909,0.012942,0.0,2022-04-02 10:01:23
2948,2948,medium,0.2127,0.00761,0.044987,0.0015,2024-10-01 00:35:46
2949,2949,medium,0.1652,0.008236,0.019374,0.0015,2024-03-22 03:57:07
2950,2950,medium,0.1323,0.005682,0.024509,0.0015,2022-11-26 01:36:11
2951,2951,medium,0.1515,0.00884,0.027489,0.0015,2022-11-08 20:38:16
2952,2952,low,0.1188,0.006058,0.023667,0.0,2024-09-11 12:32:34
2953,2953,high,0.2616,0.013516,0.046189,0.004,2024-05-22 05:58:40
2954,2954,high,0.2564,0.018438,0.037362,0.004,2024-04-16 01:55:53
2955,2955,medium,0.1669,0.01188,0.020755,0.0015,2022-03-11 12:57:51
2956,2956,medium,0.1348,0.00618,0.022208,0.0015,2024-03-28 21:41:45
2957,2957,medium,0.2395,0.014352,0.024891,0.0015,2025-09-04 12:54:04
2958,2958,medium,0.1842,0.012829,0.029994,0.0015,2022-01-24 16:45:16
2959,2959,medium,0.2012,0.014769,0.024295,0.0015,2023-10-04 14:22:29
2960,2960,high,0.354,0.022927,0.062803,0.004,2023-11-08 07:24:18
2961,2961,medium,0.2484,0.009681,0.03712,0.0015,2025-05-11 18:16:20
2962,2962,low,0.0531,0.003302,0.010144,0.0,2023-01-22 22:23:50
2963,2963,high,0.2838,0.015514,0.048488,0.004,2023-10-13 13:37:27
2964,2964,medium,0.1913,0.008905,0.030579,0.0015,2024-09-08 02:50:51
2965,2965,medium,0.1916,0.013539,0.034284,0.0015,2022-03-24 12:46:53
2966,2966,medium,0.2008,0.012157,0.025424,0.0015,2024-12-31 21:21:49
2967,2967,high,0.2679,0.019158,0.05646,0.004,2025-01-29 18:54:54
2968,2968,medium,0.1356,0.00511,0.014709,0.0015,2024-09-11 11:27:00
2969,2969,low,0.0163,0.00108,0.002298,0.0,2024-06-05 17:10:05
2970,2970,low,0.1283,0.007503,0.013717,0.0,2024-10-19 17:33:53
2971,2971,low,0.0672,0.003163,0.011448,0.0,2024-12-05 10:38:50
2972,2972,medium,0.1624,0.01138,0.023661,0.0015,2025-05-20 20:15:52
2973,2973,medium,0.1866,0.012478,0.019931,0.0015,2023-08-09 17:40:22
2974,2974,medium,0.248,0.014319,0.04465,0.0015,2024-05-22 16:44:21
2975,2975,medium,0.1737,0.012835,0.03735,0.0015,2022-09-22 03:30:28
2976,2976,medium,0.2262,0.015136,0.025519,0.0015,2025-03-17 07:42:38
2977,2977,medium,0.171,0.009183,0.021627,0.0015,2024-11-20 01:29:37
2978,2978,low,0.1196,0.004448,0.015874,0.0,2024-05-13 07:08:26
2979,2979,low,0.0612,0.00363,0.011107,0.0,2023-02-17 15:49:08
2980,2980,low,0.01,0.000523,0.001464,0.0,2023-04-21 14:49:14
2981,2981,high,0.2517,0.014639,0.047956,0.004,2023-08-19 01:05:06
2982,2982,medium,0.1754,0.006471,0.027286,0.0015,2024-06-25 08:10:17
2983,2983,medium,0.1827,0.012415,0.018787,0.0015,2024-11-30 08:26:25
2984,2984,medium,0.2108,0.014166,0.025477,0.0015,2024-07-08 02:19:00
2985,2985,medium,0.2435,0.015872,0.033695,0.0015,2025-06-26 03:33:11
2986,2986,low,0.1298,0.008595,0.022864,0.0,2025-08-07 01:59:28
2987,2987,medium,0.1917,0.008101,0.034828,0.0015,2024-08-22 07:27:49
2988,2988,low,0.0923,0.00512,0.016317,0.0,2024-03-30 12:37:48
2989,2989,medium,0.1576,0.010293,0.016927,0.0015,2023-08-05 12:17:04
2990,2990,high,0.2682,0.016074,0.038703,0.004,2024-05-10 14:30:06
2991,2991,medium,0.1601,0.008919,0.028217,0.0015,2025-01-15 23:37:15
2992,2992,low,0.1028,0.005057,0.018165,0.0,2023-05-21 05:55:21
2993,2993,medium,0.1541,0.009477,0.02613,0.0015,2023-11-23 21:11:17
2994,2994,low,0.0212,0.000776,0.003208,0.0,2022-03-04 10:20:15
2995,2995,medium,0.1929,0.00697,0.019502,0.0015,2024-10-04 15:10:04
2996,2996,medium,0.1545,0.008105,0.025825,0.0015,2023-11-02 02:51:00
2997,2997,low,0.1052,0.005991,0.013825,0.0,2023-09-21 21:10:52
2998,2998,low,0.094,0.004507,0.01337,0.0,2023-12-30 08:45:59
2999,2999,low,0.1165,0.007254,0.019994,0.0,2022-10-22 19:08:11
3000,3000,medium,0.1989,0.014355,0.031312,0.0015,2024-03-29 00:28:06
3001,3001,medium,0.2253,0.009036,0.034213,0.0015,2024-10-16 10:31:57
3002,3002,medium,0.237,0.012793,0.035237,0.0015,2023-04-24 08:34:06
3003,3003,medium,0.2044,0.014863,0.039205,0.0015,2022-06-29 10:05:11
3004,3004,low,0.0841,0.006156,0.013403,0.0,2023-06-14 04:36:23
3005,3005,medium,0.209,0.011417,0.036439,0.0015,2022-09-29 15:53:55
3006,3006,low,0.0707,0.00465,0.007862,0.0,2023-05-27 13:10:21
3007,3007,medium,0.145,0.006191,0.025124,0.0015,2024-05-07 11:55:04
3008,3008,high,0.2683,0.018028,0.028668,0.004,2022-06-05 02:58:18
3009,3009,low,0.0486,0.003599,0.009364,0.0,2024-10-19 06:21:43
3010,3010,low,0.1013,0.004889,0.010256,0.0,2022-11-04 06:30:52
3011,3011,low,0.0902,0.004007,0.017089,0.0,2025-05-08 22:23:33
3012,3012,low,0.0819,0.003251,0.013387,0.0,2024-09-28 23:35:36
3013,3013,low,0.1013,0.005357,0.018723,0.0,2023-01-08 21:33:35
3014,3014,medium,0.1414,0.006795,0.018289,0.0015,2024-02-10 11:53:31
3015,3015,medium,0.1684,0.009252,0.027455,0.0015,2022-06-01 11:17:55
3016,3016,medium,0.1661,0.009254,0.033436,0.0015,2022-05-17 10:38:26
3017,3017,low,0.1226,0.008524,0.01539,0.0,2025-07-31 20:55:26
3018,3018,low,0.0789,0.005549,0.008137,0.0,2025-01-02 17:25:30
3019,3019,medium,0.1823,0.009574,0.034703,0.0015,2022-07-31 06:01:07
3020,3020,medium,0.1422,0.009293,0.026225,0.0015,2023-01-22 17:15:14
3021,3021,medium,0.206,0.011809,0.024308,0.0015,2022-09-28 09:48:08
3022,3022,medium,0.1989,0.012737,0.028046,0.0015,2023-06-25 13:55:54
3023,3023,medium,0.2185,0.013769,0.032787,0.0015,2023-02-03 12:55:43
3024,3024,low,0.01,0.000681,0.001047,0.0,2023-03-25 18:57:17
3025,3025,low,0.1025,0.004257,0.014935,0.0,2023-12-26 04:58:36
3026,3026,medium,0.1468,0.009813,0.016338,0.0015,2022-09-16 15:00:25
3027,3027,medium,0.1318,0.0058,0.028897,0.0015,2025-04-22 16:55:44
3028,3028,medium,0.1402,0.008761,0.030525,0.0015,2024-09-22 10:15:11
3029,3029,low,0.0279,0.002044,0.004679,0.0,2024-11-06 10:14:49
3030,3030,medium,0.1367,0.007981,0.02153,0.0015,2022-08-20 20:16:36
3031,3031,medium,0.2284,0.016085,0.049317,0.0015,2024-08-26 18:13:43
3032,3032,low,0.0818,0.005519,0.01474,0.0,2025-02-17 23:35:36
3033,3033,low,0.0156,0.000986,0.001812,0.0,2022-08-28 15:31:42
3034,3034,medium,0.1697,0.006447,0.021293,0.0015,2024-10-24 17:57:40
3035,3035,high,0.2627,0.009449,0.046937,0.004,2023-05-05 07:26:10
3036,3036,low,0.1204,0.008583,0.025742,0.0,2024-12-13 09:48:09
3037,3037,high,0.2632,0.016551,0.036815,0.004,2023-10-17 10:59:25
3038,3038,medium,0.2458,0.013985,0.028031,0.0015,2025-01-02 10:06:57
3039,3039,low,0.0644,0.002261,0.012303,0.0,2022-07-21 16:17:20
3040,3040,low,0.1105,0.004417,0.013777,0.0,2023-06-17 06:16:35
3041,3041,medium,0.2098,0.01313,0.023401,0.0015,2023-01-10 01:14:38
3042,3042,medium,0.1508,0.006694,0.027566,0.0015,2022-12-06 18:17:33
3043,3043,high,0.3079,0.015167,0.050971,0.004,2023-02-26 19:11:44
3044,3044,low,0.0108,0.000738,0.001653,0.0,2023-06-08 04:03:51
3045,3045,high,0.2518,0.012082,0.026795,0.004,2022-06-24 02:43:55
3046,3046,medium,0.173,0.009637,0.017571,0.0015,2024-08-25 06:56:09
3047,3047,medium,0.1474,0.005575,0.022108,0.0015,2024-01-23 17:28:10
3048,3048,low,0.01,0.000548,0.001723,0.0,2025-02-08 10:34:48
3049,3049,medium,0.174,0.011076,0.035702,0.0015,2024-08-22 11:29:08
3050,3050,medium,0.2073,0.009152,0.035566,0.0015,2022-07-23 21:23:46
3051,3051,low,0.0757,0.004404,0.011997,0.0,2022-04-06 15:59:43
3052,3052,medium,0.1324,0.007744,0.016029,0.0015,2023-08-02 09:39:08
3053,3053,medium,0.145,0.009805,0.017238,0.0015,2023-10-21 04:14:01
3054,3054,medium,0.1911,0.009447,0.033122,0.0015,2022-11-25 15:52:49
3055,3055,medium,0.2228,0.01577,0.031768,0.0015,2024-12-06 01:33:28
3056,3056,high,0.2652,0.014269,0.031475,0.004,2024-03-06 14:31:00
3057,3057,low,0.01,0.000363,0.001478,0.0,2024-10-20 06:00:42
3058,3058,medium,0.1806,0.00688,0.034017,0.0015,2022-05-30 03:01:55
3059,3059,medium,0.1309,0.00935,0.014311,0.0015,2025-01-20 00:28:47
3060,3060,medium,0.2218,0.008451,0.02572,0.0015,2022-10-09 22:21:40
3061,3061,medium,0.1973,0.013167,0.033581,0.0015,2023-09-06 04:38:11
3062,3062,low,0.0925,0.006885,0.015353,0.0,2023-08-25 01:26:46
3063,3063,low,0.0474,0.003248,0.005624,0.0,2025-01-27 12:31:48
3064,3064,low,0.0694,0.003555,0.011949,0.0,2023-01-14 17:25:52
3065,3065,medium,0.1353,0.005995,0.023795,0.0015,2022-11-26 08:24:17
3066,3066,low,0.1027,0.004255,0.01129,0.0,2023-04-10 14:40:14
3067,3067,medium,0.1413,0.00702,0.026426,0.0015,2023-05-09 14:07:56
3068,3068,medium,0.1357,0.007411,0.015402,0.0015,2022-09-06 13:06:02
3069,3069,low,0.0609,0.003288,0.01163,0.0,2022-08-30 06:06:22
3070,3070,low,0.0849,0.005074,0.010953,0.0,2022-11-13 11:18:27
3071,3071,medium,0.1615,0.010767,0.020517,0.0015,2023-10-02 12:27:08
3072,3072,medium,0.1328,0.005531,0.023962,0.0015,2023-04-15 17:03:17
3073,3073,medium,0.1309,0.006315,0.023485,0.0015,2023-06-21 08:06:52
3074,3074,medium,0.1997,0.012926,0.026447,0.0015,2024-09-10 16:02:47
3075,3075,medium,0.1936,0.013678,0.041784,0.0015,2022-11-26 14:07:08
3076,3076,medium,0.2287,0.01568,0.033527,0.0015,2025-05-29 17:35:04
3077,3077,medium,0.191,0.014091,0.028386,0.0015,2024-10-25 10:27:51
3078,3078,medium,0.1782,0.011925,0.022111,0.0015,2022-08-27 23:19:56
3079,3079,medium,0.1324,0.009783,0.014163,0.0015,2023-03-06 08:13:01
3080,3080,low,0.1149,0.008323,0.022788,0.0,2022-09-09 02:21:24
3081,3081,medium,0.1402,0.008582,0.019653,0.0015,2023-01-09 04:42:42
3082,3082,medium,0.1459,0.009226,0.023175,0.0015,2023-05-15 23:58:42
3083,3083,low,0.1184,0.005606,0.022984,0.0,2022-06-29 01:23:28
3084,3084,medium,0.1697,0.012038,0.019151,0.0015,2022-01-20 17:54:17
3085,3085,low,0.0461,0.002901,0.008023,0.0,2023-08-24 07:23:38
3086,3086,low,0.1137,0.008059,0.016332,0.0,2024-08-16 22:56:21
3087,3087,low,0.0951,0.004133,0.01904,0.0,2023-02-19 10:56:04
3088,3088,medium,0.1556,0.007742,0.022826,0.0015,2025-03-23 02:31:33
3089,3089,medium,0.1858,0.00713,0.039835,0.0015,2023-05-21 03:57:57
3090,3090,low,0.1259,0.009099,0.018228,0.0,2025-05-17 06:58:14
3091,3091,low,0.1158,0.007808,0.012017,0.0,2022-11-19 20:15:43
3092,3092,medium,0.2412,0.015797,0.039952,0.0015,2024-01-08 19:24:05
3093,3093,low,0.1139,0.005979,0.013157,0.0,2024-11-09 23:55:15
3094,3094,medium,0.1319,0.004672,0.015389,0.0015,2022-03-22 18:22:31
3095,3095,medium,0.1714,0.01265,0.027058,0.0015,2025-06-26 05:52:11
3096,3096,medium,0.1451,0.007309,0.019515,0.0015,2023-05-15 06:20:04
3097,3097,medium,0.1423,0.006392,0.023509,0.0015,2023-11-13 04:05:54
3098,3098,medium,0.2395,0.016562,0.042894,0.0015,2024-05-09 16:54:40
3099,3099,medium,0.2054,0.008882,0.042734,0.0015,2024-05-29 14:55:27
3100,3100,high,0.292,0.012222,0.039274,0.004,2022-02-02 09:05:04
3101,3101,medium,0.1528,0.008228,0.024639,0.0015,2025-04-01 07:00:00
3102,3102,low,0.082,0.004376,0.015699,0.0,2024-05-03 02:10:58
3103,3103,medium,0.1736,0.012219,0.029493,0.0015,2025-09-28 09:34:28
3104,3104,high,0.2628,0.01967,0.037666,0.004,2023-10-08 00:42:28
3105,3105,medium,0.1759,0.007979,0.019404,0.0015,2024-04-19 06:58:23
3106,3106,low,0.0358,0.001541,0.004399,0.0,2023-08-27 08:58:24
3107,3107,high,0.3353,0.018014,0.035014,0.004,2025-05-02 05:14:21
3108,3108,medium,0.1327,0.006992,0.023066,0.0015,2025-02-12 16:56:34
3109,3109,medium,0.1759,0.011943,0.02826,0.0015,2025-05-27 23:25:33
3110,3110,low,0.0198,0.000769,0.002688,0.0,2023-11-21 20:32:46
3111,3111,low,0.0785,0.003249,0.016785,0.0,2024-12-18 16:56:06
3112,3112,medium,0.2447,0.010563,0.03918,0.0015,2023-05-06 19:57:07
3113,3113,low,0.0925,0.003544,0.020244,0.0,2023-09-23 13:17:57
3114,3114,medium,0.1524,0.005729,0.021966,0.0015,2024-11-05 23:28:32
3115,3115,medium,0.1708,0.009495,0.029831,0.0015,2022-04-22 00:26:53
3116,3116,low,0.0246,0.001737,0.003376,0.0,2024-08-29 22:48:36
3117,3117,medium,0.133,0.009029,0.028172,0.0015,2022-01-22 14:55:40
3118,3118,high,0.2905,0.012407,0.037996,0.004,2024-03-05 07:55:37
3119,3119,medium,0.2089,0.008516,0.025816,0.0015,2023-10-15 19:27:04
3120,3120,low,0.1032,0.006136,0.018197,0.0,2023-10-04 03:39:48
3121,3121,low,0.1075,0.005176,0.014943,0.0,2023-11-08 05:20:05
3122,3122,medium,0.2129,0.011756,0.043567,0.0015,2023-11-04 23:09:39
3123,3123,medium,0.1464,0.009324,0.016778,0.0015,2023-07-12 06:31:18
3124,3124,high,0.3126,0.022181,0.033562,0.004,2023-09-10 10:51:47
3125,3125,high,0.3406,0.014466,0.035181,0.004,2024-02-17 06:04:13
3126,3126,low,0.0903,0.003413,0.012319,0.0,2024-11-10 10:06:34
3127,3127,medium,0.1461,0.006443,0.02874,0.0015,2024-01-26 08:36:21
3128,3128,medium,0.1748,0.009992,0.036829,0.0015,2024-05-28 23:18:29
3129,3129,medium,0.199,0.007681,0.041471,0.0015,2025-02-18 11:40:45
3130,3130,medium,0.2186,0.010516,0.046289,0.0015,2025-09-15 15:39:58
3131,3131,low,0.1031,0.004866,0.014002,0.0,2022-05-29 15:25:48
3132,3132,high,0.3199,0.012604,0.053198,0.004,2024-09-02 06:46:55
3133,3133,medium,0.1951,0.014475,0.027715,0.0015,2022-11-05 01:01:59
3134,3134,medium,0.1906,0.013185,0.035201,0.0015,2022-09-27 04:42:45
3135,3135,low,0.0776,0.004557,0.016227,0.0,2024-12-20 19:56:22
3136,3136,high,0.3185,0.02241,0.038145,0.004,2022-04-04 23:16:15
3137,3137,medium,0.2191,0.010168,0.034571,0.0015,2025-03-05 20:10:48
3138,3138,medium,0.1979,0.013611,0.030443,0.0015,2024-11-20 02:32:23
3139,3139,medium,0.2268,0.014093,0.047381,0.0015,2025-09-22 22:04:06
3140,3140,medium,0.1452,0.006435,0.029947,0.0015,2024-07-02 17:54:06
3141,3141,low,0.1157,0.007169,0.023525,0.0,2025-04-09 03:26:50
3142,3142,medium,0.138,0.007656,0.026161,0.0015,2022-06-12 03:44:03
3143,3143,medium,0.2204,0.012096,0.046284,0.0015,2025-05-02 09:09:51
3144,3144,medium,0.149,0.010758,0.032732,0.0015,2022-08-08 07:49:13
3145,3145,low,0.1278,0.006463,0.014778,0.0,2023-03-07 00:40:17
3146,3146,medium,0.1881,0.013493,0.039397,0.0015,2022-06-25 08:50:29
3147,3147,low,0.0888,0.00605,0.014763,0.0,2023-07-04 11:21:17
3148,3148,low,0.0833,0.004325,0.011019,0.0,2024-10-21 15:07:46
3149,3149,low,0.0837,0.005527,0.014091,0.0,2023-01-02 17:46:12
3150,3150,medium,0.1697,0.006719,0.027076,0.0015,2025-01-29 18:19:00
3151,3151,low,0.0565,0.003109,0.009316,0.0,2024-04-09 10:01:18
3152,3152,medium,0.1793,0.006725,0.025942,0.0015,2024-05-10 08:54:06
3153,3153,low,0.0787,0.003375,0.013979,0.0,2025-07-08 06:51:26
3154,3154,low,0.1128,0.005561,0.020446,0.0,2023-08-14 18:21:37
3155,3155,medium,0.1841,0.00712,0.019776,0.0015,2023-04-17 11:14:58
3156,3156,low,0.115,0.008128,0.022135,0.0,2025-09-22 13:12:47
3157,3157,medium,0.196,0.013728,0.032427,0.0015,2024-02-01 23:28:56
3158,3158,low,0.0997,0.003507,0.02043,0.0,2024-04-20 18:40:45
3159,3159,medium,0.1698,0.00662,0.030239,0.0015,2023-02-10 08:06:34
3160,3160,medium,0.1569,0.011393,0.034406,0.0015,2022-10-22 17:13:19
3161,3161,low,0.1268,0.004455,0.023984,0.0,2022-08-21 06:52:21
3162,3162,low,0.0488,0.003575,0.007472,0.0,2022-11-02 19:53:22
3163,3163,low,0.0837,0.004848,0.010769,0.0,2022-09-25 00:19:52
3164,3164,low,0.1233,0.007051,0.0217,0.0,2024-10-18 12:19:41
3165,3165,medium,0.2295,0.008354,0.036646,0.0015,2022-03-21 06:27:41
3166,3166,medium,0.2357,0.011668,0.03579,0.0015,2024-05-10 23:57:03
3167,3167,high,0.2752,0.018841,0.054876,0.004,2025-07-22 15:12:17
3168,3168,low,0.1057,0.005066,0.022197,0.0,2024-11-13 06:37:24
3169,3169,medium,0.1917,0.013649,0.029675,0.0015,2023-07-06 03:20:35
3170,3170,medium,0.1649,0.009167,0.017099,0.0015,2022-03-23 06:18:18
3171,3171,medium,0.1851,0.012683,0.038029,0.0015,2025-02-15 01:51:25
3172,3172,low,0.01,0.000663,0.001052,0.0,2022-01-05 07:22:48
3173,3173,medium,0.1512,0.008094,0.023267,0.0015,2024-07-21 01:24:33
3174,3174,medium,0.205,0.014024,0.028669,0.0015,2024-07-06 20:35:58
3175,3175,high,0.3578,0.024871,0.051272,0.004,2022-09-20 13:09:20
3176,3176,low,0.01,0.000735,0.001767,0.0,2024-10-09 03:25:24
3177,3177,medium,0.1522,0.005787,0.030847,0.0015,2022-08-29 00:46:35
