account_id,email,created_at,region,business_segment,company_size,account_status,closed_at
2873,company_02873@example.com,2022-09-24 22:19:08,Central,education,large,active,
2874,company_02874@example.com,2022-07-23 06:38:22,Central,ecommerce,small,active,
2875,company_02875@example.com,2024-02-17 19:16:51,Moscow,saas,small,active,
2876,company_02876@example.com,2023-05-14 10:15:35,Siberia,education,large,active,
2877,company_02877@example.com,2025-06-02 05:31:07,Saint Petersburg,retail,small,active,
2878,company_02878@example.com,2022-12-23 19:10:41,Moscow,services,small,active,
2879,company_02879@example.com,2024-01-05 21:58:13,Central,travel,small,active,
2880,company_02880@example.com,2024-06-22 00:03:52,South,education,small,churned,2025-06-05 15:41:18.713000186
2881,company_02881@example.com,2024-05-06 08:29:20,Siberia,ecommerce,small,active,
2882,company_02882@example.com,2024-12-25 10:50:23,Moscow,entertainment,medium,active,
2883,company_02883@example.com,2022-10-04 03:42:20,Moscow,ecommerce,small,active,
2884,company_02884@example.com,2023-11-26 04:47:59,Far East,other,medium,active,
2885,company_02885@example.com,2024-12-31 04:45:41,Volga,education,small,active,
2886,company_02886@example.com,2025-03-26 14:33:04,Saint Petersburg,other,small,active,
2887,company_02887@example.com,2024-04-25 03:14:43,Moscow,entertainment,small,active,
2888,company_02888@example.com,2024-06-10 18:53:45,Northwest,retail,small,active,
2889,company_02889@example.com,2025-03-28 03:20:25,South,saas,medium,active,
2890,company_02890@example.com,2024-05-04 19:46:28,Moscow,ecommerce,small,active,
2891,company_02891@example.com,2025-07-22 00:25:00,Moscow,ecommerce,small,active,
2892,company_02892@example.com,2022-06-24 13:09:33,Moscow,retail,small,active,
2893,company_02893@example.com,2023-04-21 22:16:41,Moscow,services,medium,active,
2894,company_02894@example.com,2022-06-03 11:09:45,Moscow,ecommerce,small,active,
2895,company_02895@example.com,2022-05-04 21:53:29,Moscow,education,medium,churned,2023-02-25 09:55:36.522901461
2896,company_02896@example.com,2023-10-08 14:46:20,Moscow,other,small,churned,2024-08-26 11:31:41.000125404
2897,company_02897@example.com,2022-11-06 01:41:58,Saint Petersburg,saas,small,active,
2898,company_02898@example.com,2023-07-11 23:47:09,Central,ecommerce,medium,active,
2899,company_02899@example.com,2023-08-22 23:12:51,Central,education,small,active,
2900,company_02900@example.com,2024-04-29 10:09:43,Ural,ecommerce,small,active,
2901,company_02901@example.com,2025-07-17 17:00:50,Saint Petersburg,retail,large,churned,2026-02-28 04:14:58.965373475
2902,company_02902@example.com,2025-03-07 23:05:58,Siberia,entertainment,small,churned,2026-05-03 10:55:51.014096532
2903,company_02903@example.com,2023-06-02 12:40:05,Siberia,other,small,active,
2904,company_02904@example.com,2023-03-22 09:36:06,Northwest,retail,small,active,
2905,company_02905@example.com,2024-11-20 10:01:34,Moscow,ecommerce,small,active,
2906,company_02906@example.com,2022-06-19 03:45:06,Moscow,retail,medium,active,
2907,company_02907@example.com,2024-01-10 08:55:50,Volga,education,small,active,
2908,company_02908@example.com,2023-08-02 16:28:32,Moscow,ecommerce,large,active,
2909,company_02909@example.com,2022-09-08 01:58:39,Moscow,ecommerce,small,active,
2910,company_02910@example.com,2024-04-23 07:14:50,Moscow,education,large,churned,2025-03-03 23:24:05.083508085
2911,company_02911@example.com,2023-03-15 18:20:33,Volga,ecommerce,medium,active,
2912,company_02912@example.com,2022-09-11 21:34:39,Ural,saas,large,active,
2913,company_02913@example.com,2024-06-12 13:35:45,Saint Petersburg,travel,small,active,
2914,company_02914@example.com,2022-08-27 07:16:24,Far East,services,small,churned,2023-11-21 11:58:20.258460056
2915,company_02915@example.com,2024-07-09 11:07:21,Ural,education,small,active,
2916,company_02916@example.com,2022-08-10 17:52:02,Moscow,saas,small,active,
2917,company_02917@example.com,2023-08-18 18:01:55,Central,ecommerce,small,active,
2918,company_02918@example.com,2025-01-10 08:01:28,Moscow,entertainment,medium,active,
2919,company_02919@example.com,2022-11-09 18:53:32,Far East,ecommerce,small,active,
2920,company_02920@example.com,2024-11-16 02:45:26,Ural,entertainment,medium,active,
2921,company_02921@example.com,2024-09-14 13:38:36,South,ecommerce,small,active,
2922,company_02922@example.com,2025-05-19 20:02:13,South,saas,large,active,
2923,company_02923@example.com,2022-08-20 00:26:22,Saint Petersburg,ecommerce,small,active,
2924,company_02924@example.com,2024-09-05 06:42:11,Far East,saas,small,active,
2925,company_02925@example.com,2025-07-05 08:44:21,Far East,services,medium,active,
2926,company_02926@example.com,2024-11-09 19:25:48,South,ecommerce,medium,active,
2927,company_02927@example.com,2022-09-15 01:15:01,Central,saas,medium,active,
2928,company_02928@example.com,2025-01-29 17:11:55,Moscow,ecommerce,large,active,
2929,company_02929@example.com,2022-05-27 19:16:46,Moscow,services,small,churned,2024-03-24 07:11:33.591721378
2930,company_02930@example.com,2024-03-16 12:56:06,Moscow,retail,medium,active,
2931,company_02931@example.com,2023-11-12 18:46:09,Volga,travel,small,churned,2026-05-04 20:58:42.193378299
2932,company_02932@example.com,2023-12-28 12:24:00,Ural,saas,small,churned,2026-02-01 16:09:08.996929698
2933,company_02933@example.com,2023-12-12 17:51:08,Far East,education,small,active,
2934,company_02934@example.com,2022-02-13 01:26:34,Moscow,travel,small,active,
2935,company_02935@example.com,2023-11-27 04:59:23,Saint Petersburg,entertainment,small,active,
2936,company_02936@example.com,2025-07-05 11:11:31,Moscow,services,medium,active,
2937,company_02937@example.com,2023-08-21 08:40:01,Northwest,retail,small,active,
2938,company_02938@example.com,2023-01-14 19:36:32,Ural,education,large,active,
2939,company_02939@example.com,2025-09-22 21:45:45,Central,ecommerce,small,active,
2940,company_02940@example.com,2022-05-16 10:07:10,Volga,education,small,active,
2941,company_02941@example.com,2023-10-28 05:33:54,Volga,retail,small,active,
2942,company_02942@example.com,2023-12-03 05:36:42,Saint Petersburg,saas,small,active,
2943,company_02943@example.com,2023-10-16 19:56:31,Moscow,services,small,active,
2944,company_02944@example.com,2025-06-14 22:06:24,Saint Petersburg,services,medium,active,
2945,company_02945@example.com,2023-07-31 23:25:24,Moscow,ecommerce,small,active,
2946,company_02946@example.com,2025-08-24 11:26:23,Volga,ecommerce,small,churned,2026-01-15 08:27:08.980427427
2947,company_02947@example.com,2022-04-02 10:01:23,Saint Petersburg,saas,medium,active,
2948,company_02948@example.com,2024-10-01 00:35:46,South,services,small,active,
2949,company_02949@example.com,2024-03-22 03:57:07,Volga,other,medium,active,
2950,company_02950@example.com,2022-11-26 01:36:11,Volga,services,medium,active,
2951,company_02951@example.com,2022-11-08 20:38:16,Northwest,ecommerce,small,active,
2952,company_02952@example.com,2024-09-11 12:32:34,Saint Petersburg,services,small,active,
2953,company_02953@example.com,2024-05-22 05:58:40,Volga,travel,small,active,
2954,company_02954@example.com,2024-04-16 01:55:53,Moscow,ecommerce,small,active,
2955,company_02955@example.com,2022-03-11 12:57:51,South,services,small,active,
2956,company_02956@example.com,2024-03-28 21:41:45,Volga,ecommerce,large,active,
2957,company_02957@example.com,2025-09-04 12:54:04,Moscow,retail,small,active,
2958,company_02958@example.com,2022-01-24 16:45:16,Moscow,ecommerce,medium,active,
2959,company_02959@example.com,2023-10-04 14:22:29,South,services,small,churned,2025-07-06 22:07:09.285789244
2960,company_02960@example.com,2023-11-08 07:24:18,South,travel,small,active,
2961,company_02961@example.com,2025-05-11 18:16:20,South,ecommerce,small,active,
2962,company_02962@example.com,2023-01-22 22:23:50,Central,saas,small,active,
2963,company_02963@example.com,2023-10-13 13:37:27,Volga,travel,large,active,
2964,company_02964@example.com,2024-09-08 02:50:51,Volga,retail,small,active,
2965,company_02965@example.com,2022-03-24 12:46:53,Moscow,ecommerce,small,churned,2025-08-10 20:20:24.593426287
2966,company_02966@example.com,2024-12-31 21:21:49,Volga,retail,small,active,
2967,company_02967@example.com,2025-01-29 18:54:54,Volga,ecommerce,small,active,
2968,company_02968@example.com,2024-09-11 11:27:00,Ural,other,medium,active,
2969,company_02969@example.com,2024-06-05 17:10:05,Central,saas,medium,active,
2970,company_02970@example.com,2024-10-19 17:33:53,Central,ecommerce,medium,churned,2026-02-11 08:47:57.250952356
2971,company_02971@example.com,2024-12-05 10:38:50,Northwest,education,small,churned,2025-10-27 12:28:10.258067742
2972,company_02972@example.com,2025-05-20 20:15:52,Siberia,retail,small,active,
2973,company_02973@example.com,2023-08-09 17:40:22,Moscow,ecommerce,medium,active,
2974,company_02974@example.com,2024-05-22 16:44:21,Far East,retail,small,active,
2975,company_02975@example.com,2022-09-22 03:30:28,Moscow,ecommerce,small,active,
2976,company_02976@example.com,2025-03-17 07:42:38,Siberia,ecommerce,small,active,
2977,company_02977@example.com,2024-11-20 01:29:37,Moscow,retail,small,active,
2978,company_02978@example.com,2024-05-13 07:08:26,Central,retail,medium,active,
2979,company_02979@example.com,2023-02-17 15:49:08,Northwest,education,small,active,
2980,company_02980@example.com,2023-04-21 14:49:14,Moscow,education,large,active,
2981,company_02981@example.com,2023-08-19 01:05:06,Siberia,retail,small,active,
2982,company_02982@example.com,2024-06-25 08:10:17,Central,education,small,active,
2983,company_02983@example.com,2024-11-30 08:26:25,Moscow,retail,small,active,
2984,company_02984@example.com,2024-07-08 02:19:00,Northwest,other,small,active,
2985,company_02985@example.com,2025-06-26 03:33:11,Volga,ecommerce,small,churned,2026-04-02 07:27:30.891915800
2986,company_02986@example.com,2025-08-07 01:59:28,Siberia,services,small,active,
2987,company_02987@example.com,2024-08-22 07:27:49,Siberia,ecommerce,small,active,
2988,company_02988@example.com,2024-03-30 12:37:48,Moscow,retail,medium,active,
2989,company_02989@example.com,2023-08-05 12:17:04,Saint Petersburg,services,small,active,
2990,company_02990@example.com,2024-05-10 14:30:06,Saint Petersburg,travel,small,active,
2991,company_02991@example.com,2025-01-15 23:37:15,Volga,other,small,churned,2025-12-23 18:09:07.194712300
2992,company_02992@example.com,2023-05-21 05:55:21,Moscow,education,medium,churned,2024-04-03 19:43:24.658692896
2993,company_02993@example.com,2023-11-23 21:11:17,Central,retail,small,active,
2994,company_02994@example.com,2022-03-04 10:20:15,Ural,saas,small,active,
2995,company_02995@example.com,2024-10-04 15:10:04,Moscow,ecommerce,small,active,
2996,company_02996@example.com,2023-11-02 02:51:00,South,education,small,active,
2997,company_02997@example.com,2023-09-21 21:10:52,Central,saas,small,active,
2998,company_02998@example.com,2023-12-30 08:45:59,Moscow,retail,small,active,
2999,company_02999@example.com,2022-10-22 19:08:11,Moscow,services,large,active,
3000,company_03000@example.com,2024-03-29 00:28:06,Moscow,ecommerce,small,churned,2024-09-02 17:49:13.746381082
3001,company_03001@example.com,2024-10-16 10:31:57,Volga,ecommerce,small,active,
3002,company_03002@example.com,2023-04-24 08:34:06,Moscow,other,small,active,
3003,company_03003@example.com,2022-06-29 10:05:11,Ural,ecommerce,small,active,
3004,company_03004@example.com,2023-06-14 04:36:23,Ural,retail,small,active,
3005,company_03005@example.com,2022-09-29 15:53:55,Moscow,education,small,active,
3006,company_03006@example.com,2023-05-27 13:10:21,Siberia,retail,small,churned,2024-09-20 10:56:15.864894483
3007,company_03007@example.com,2024-05-07 11:55:04,Northwest,ecommerce,medium,active,
3008,company_03008@example.com,2022-06-05 02:58:18,Moscow,ecommerce,small,active,
3009,company_03009@example.com,2024-10-19 06:21:43,Northwest,education,medium,active,
3010,company_03010@example.com,2022-11-04 06:30:52,Saint Petersburg,education,small,active,
3011,company_03011@example.com,2025-05-08 22:23:33,South,saas,small,active,
3012,company_03012@example.com,2024-09-28 23:35:36,Moscow,retail,large,churned,2025-02-26 06:32:04.735381632
3013,company_03013@example.com,2023-01-08 21:33:35,Ural,other,medium,active,
3014,company_03014@example.com,2024-02-10 11:53:31,Siberia,retail,small,active,
3015,company_03015@example.com,2022-06-01 11:17:55,Northwest,retail,medium,churned,2024-03-11 14:27:59.682140723
3016,company_03016@example.com,2022-05-17 10:38:26,Northwest,other,small,active,
3017,company_03017@example.com,2025-07-31 20:55:26,Moscow,saas,small,active,
3018,company_03018@example.com,2025-01-02 17:25:30,South,retail,medium,active,
3019,company_03019@example.com,2022-07-31 06:01:07,Saint Petersburg,retail,medium,active,
3020,company_03020@example.com,2023-01-22 17:15:14,Moscow,saas,small,active,
3021,company_03021@example.com,2022-09-28 09:48:08,Moscow,ecommerce,small,active,
3022,company_03022@example.com,2023-06-25 13:55:54,Far East,retail,small,active,
3023,company_03023@example.com,2023-02-03 12:55:43,South,services,small,active,
3024,company_03024@example.com,2023-03-25 18:57:17,Moscow,saas,large,active,
3025,company_03025@example.com,2023-12-26 04:58:36,Northwest,services,small,active,
3026,company_03026@example.com,2022-09-16 15:00:25,Ural,education,small,active,
3027,company_03027@example.com,2025-04-22 16:55:44,Saint Petersburg,other,small,active,
3028,company_03028@example.com,2024-09-22 10:15:11,Central,ecommerce,small,active,
3029,company_03029@example.com,2024-11-06 10:14:49,South,saas,small,active,
3030,company_03030@example.com,2022-08-20 20:16:36,South,ecommerce,large,active,
3031,company_03031@example.com,2024-08-26 18:13:43,Central,travel,small,active,
3032,company_03032@example.com,2025-02-17 23:35:36,Volga,services,medium,active,
3033,company_03033@example.com,2022-08-28 15:31:42,Moscow,retail,small,active,
3034,company_03034@example.com,2024-10-24 17:57:40,Volga,services,small,active,
3035,company_03035@example.com,2023-05-05 07:26:10,Saint Petersburg,entertainment,small,active,
3036,company_03036@example.com,2024-12-13 09:48:09,Saint Petersburg,education,small,active,
3037,company_03037@example.com,2023-10-17 10:59:25,Saint Petersburg,ecommerce,small,churned,2026-01-07 20:24:07.383095182
3038,company_03038@example.com,2025-01-02 10:06:57,South,ecommerce,small,active,
3039,company_03039@example.com,2022-07-21 16:17:20,Central,services,medium,active,
3040,company_03040@example.com,2023-06-17 06:16:35,Central,services,small,active,
3041,company_03041@example.com,2023-01-10 01:14:38,Moscow,retail,small,churned,2025-12-08 02:01:52.360255003
3042,company_03042@example.com,2022-12-06 18:17:33,Northwest,retail,medium,active,
3043,company_03043@example.com,2023-02-26 19:11:44,Moscow,travel,small,active,
3044,company_03044@example.com,2023-06-08 04:03:51,Central,retail,large,active,
3045,company_03045@example.com,2022-06-24 02:43:55,Moscow,ecommerce,small,active,
3046,company_03046@example.com,2024-08-25 06:56:09,South,retail,small,active,
3047,company_03047@example.com,2024-01-23 17:28:10,Central,services,small,active,
3048,company_03048@example.com,2025-02-08 10:34:48,Central,other,large,active,
3049,company_03049@example.com,2024-08-22 11:29:08,Siberia,services,small,active,
3050,company_03050@example.com,2022-07-23 21:23:46,Ural,ecommerce,small,active,
3051,company_03051@example.com,2022-04-06 15:59:43,Volga,saas,small,active,
3052,company_03052@example.com,2023-08-02 09:39:08,Central,retail,small,active,
3053,company_03053@example.com,2023-10-21 04:14:01,Northwest,other,medium,active,
